CO_PER_ROL,CONAME,CEOANN,AGE,TDC2,GVKEY,EXECID,YEAR,BECAMECEO,JOINED_CO,LEFTOFC,SICDESC,INDDESC,SPCODE,TICKER,SPINDEX,SIC
63331,KEYSIGHT TECHNOLOGIES INC,CEO,49,9499.069,020232,57889,2022,2022-05-01,,,INSTRUMENTS FOR MEASURING AND TESTING OF ELECTRICI,Electronic Equipment & Instruments,SP,KEYS,4520,3825
63331,KEYSIGHT TECHNOLOGIES INC,CEO,50,2087.534,020232,57889,2023,2022-05-01,,,INSTRUMENTS FOR MEASURING AND TESTING OF ELECTRICI,Electronic Equipment & Instruments,SP,KEYS,4520,3825
23837,COTERRA ENERGY INC,CEO,59,23852.617,020548,10901,2013,2002-05-01,2001-09-01,2021-10-01,CRUDE PETROLEUM AND NATURAL GAS,Oil & Gas Exploration & Production,SP,CTRA,1010,1311
23837,COTERRA ENERGY INC,CEO,60,9814.813,020548,10901,2014,2002-05-01,2001-09-01,2021-10-01,CRUDE PETROLEUM AND NATURAL GAS,Oil & Gas Exploration & Production,SP,CTRA,1010,1311
23837,COTERRA ENERGY INC,CEO,61,8998.741,020548,10901,2015,2002-05-01,2001-09-01,2021-10-01,CRUDE PETROLEUM AND NATURAL GAS,Oil & Gas Exploration & Production,SP,CTRA,1010,1311
23837,COTERRA ENERGY INC,CEO,62,11311.837,020548,10901,2016,2002-05-01,2001-09-01,2021-10-01,CRUDE PETROLEUM AND NATURAL GAS,Oil & Gas Exploration & Production,SP,CTRA,1010,1311
23837,COTERRA ENERGY INC,CEO,63,16792.973,020548,10901,2017,2002-05-01,2001-09-01,2021-10-01,CRUDE PETROLEUM AND NATURAL GAS,Oil & Gas Exploration & Production,SP,CTRA,1010,1311
23837,COTERRA ENERGY INC,CEO,64,13050.32,020548,10901,2018,2002-05-01,2001-09-01,2021-10-01,CRUDE PETROLEUM AND NATURAL GAS,Oil & Gas Exploration & Production,SP,CTRA,1010,1311
23837,COTERRA ENERGY INC,CEO,65,13830.926,020548,10901,2019,2002-05-01,2001-09-01,2021-10-01,CRUDE PETROLEUM AND NATURAL GAS,Oil & Gas Exploration & Production,SP,CTRA,1010,1311
23837,COTERRA ENERGY INC,CEO,66,14194.706,020548,10901,2020,2002-05-01,2001-09-01,2021-10-01,CRUDE PETROLEUM AND NATURAL GAS,Oil & Gas Exploration & Production,SP,CTRA,1010,1311
23837,COTERRA ENERGY INC,CEO,67,14554.728,020548,10901,2021,2002-05-01,2001-09-01,2021-10-01,CRUDE PETROLEUM AND NATURAL GAS,Oil & Gas Exploration & Production,SP,CTRA,1010,1311
67142,COTERRA ENERGY INC,CEO,65,15303.397,020548,21488,2022,2021-10-01,,,CRUDE PETROLEUM AND NATURAL GAS,Oil & Gas Exploration & Production,SP,CTRA,1010,1311
67142,COTERRA ENERGY INC,CEO,66,14547.853,020548,21488,2023,2021-10-01,,,CRUDE PETROLEUM AND NATURAL GAS,Oil & Gas Exploration & Production,SP,CTRA,1010,1311
51767,SYNCHRONY FINANCIAL,CEO,54,4620.536,020686,48391,2013,2014-02-01,,2021-04-01,PERSONAL CREDIT INSTITUTIONS,Consumer Finance,SP,SYF,4020,6141
51767,SYNCHRONY FINANCIAL,CEO,55,5012.959,020686,48391,2014,2014-02-01,,2021-04-01,PERSONAL CREDIT INSTITUTIONS,Consumer Finance,SP,SYF,4020,6141
51767,SYNCHRONY FINANCIAL,CEO,56,7273.804,020686,48391,2015,2014-02-01,,2021-04-01,PERSONAL CREDIT INSTITUTIONS,Consumer Finance,SP,SYF,4020,6141
51767,SYNCHRONY FINANCIAL,CEO,57,4759.904,020686,48391,2016,2014-02-01,,2021-04-01,PERSONAL CREDIT INSTITUTIONS,Consumer Finance,SP,SYF,4020,6141
51767,SYNCHRONY FINANCIAL,CEO,58,4526.035,020686,48391,2017,2014-02-01,,2021-04-01,PERSONAL CREDIT INSTITUTIONS,Consumer Finance,SP,SYF,4020,6141
51767,SYNCHRONY FINANCIAL,CEO,59,4449.063,020686,48391,2018,2014-02-01,,2021-04-01,PERSONAL CREDIT INSTITUTIONS,Consumer Finance,SP,SYF,4020,6141
51767,SYNCHRONY FINANCIAL,CEO,60,12169.308,020686,48391,2019,2014-02-01,,2021-04-01,PERSONAL CREDIT INSTITUTIONS,Consumer Finance,SP,SYF,4020,6141
51767,SYNCHRONY FINANCIAL,CEO,61,12940.513,020686,48391,2020,2014-02-01,,2021-04-01,PERSONAL CREDIT INSTITUTIONS,Consumer Finance,SP,SYF,4020,6141
51765,SYNCHRONY FINANCIAL,CEO,45,3630.332,020686,48389,2021,2021-04-01,,,PERSONAL CREDIT INSTITUTIONS,Consumer Finance,SP,SYF,4020,6141
51765,SYNCHRONY FINANCIAL,CEO,46,13701.941,020686,48389,2022,2021-04-01,,,PERSONAL CREDIT INSTITUTIONS,Consumer Finance,SP,SYF,4020,6141
60524,ARISTA NETWORKS INC,CEO,52,321.37,020748,55474,2013,2008-10-01,,,COMPUTER COMMUNICATIONS EQUIPMENT,Communications Equipment,SP,ANET,4520,3576
60524,ARISTA NETWORKS INC,CEO,53,601.37,020748,55474,2014,2008-10-01,,,COMPUTER COMMUNICATIONS EQUIPMENT,Communications Equipment,SP,ANET,4520,3576
60524,ARISTA NETWORKS INC,CEO,54,734.528,020748,55474,2015,2008-10-01,,,COMPUTER COMMUNICATIONS EQUIPMENT,Communications Equipment,SP,ANET,4520,3576
60524,ARISTA NETWORKS INC,CEO,55,750.432,020748,55474,2016,2008-10-01,,,COMPUTER COMMUNICATIONS EQUIPMENT,Communications Equipment,SP,ANET,4520,3576
60524,ARISTA NETWORKS INC,CEO,56,4645.551,020748,55474,2017,2008-10-01,,,COMPUTER COMMUNICATIONS EQUIPMENT,Communications Equipment,SP,ANET,4520,3576
60524,ARISTA NETWORKS INC,CEO,57,21908.223,020748,55474,2018,2008-10-01,,,COMPUTER COMMUNICATIONS EQUIPMENT,Communications Equipment,SP,ANET,4520,3576
60524,ARISTA NETWORKS INC,CEO,58,5452.978,020748,55474,2019,2008-10-01,,,COMPUTER COMMUNICATIONS EQUIPMENT,Communications Equipment,SP,ANET,4520,3576
60524,ARISTA NETWORKS INC,CEO,59,18050.339,020748,55474,2020,2008-10-01,,,COMPUTER COMMUNICATIONS EQUIPMENT,Communications Equipment,SP,ANET,4520,3576
60524,ARISTA NETWORKS INC,CEO,60,22840.558,020748,55474,2021,2008-10-01,,,COMPUTER COMMUNICATIONS EQUIPMENT,Communications Equipment,SP,ANET,4520,3576
60524,ARISTA NETWORKS INC,CEO,61,19394.257,020748,55474,2022,2008-10-01,,,COMPUTER COMMUNICATIONS EQUIPMENT,Communications Equipment,SP,ANET,4520,3576
60524,ARISTA NETWORKS INC,CEO,62,15561.987,020748,55474,2023,2008-10-01,,,COMPUTER COMMUNICATIONS EQUIPMENT,Communications Equipment,SP,ANET,4520,3576
2542,CISCO SYSTEMS INC,CEO,64,26585.404,020779,01417,2013,1995-01-31,1991-01-01,2015-07-26,COMPUTER COMMUNICATIONS EQUIPMENT,Communications Equipment,SP,CSCO,4520,3576
2542,CISCO SYSTEMS INC,CEO,65,20601.084,020779,01417,2014,1995-01-31,1991-01-01,2015-07-26,COMPUTER COMMUNICATIONS EQUIPMENT,Communications Equipment,SP,CSCO,4520,3576
2542,CISCO SYSTEMS INC,CEO,66,23635.048,020779,01417,2015,1995-01-31,1991-01-01,2015-07-26,COMPUTER COMMUNICATIONS EQUIPMENT,Communications Equipment,SP,CSCO,4520,3576
47917,CISCO SYSTEMS INC,CEO,50,14795.355,020779,44984,2016,2015-07-26,,,COMPUTER COMMUNICATIONS EQUIPMENT,Communications Equipment,SP,CSCO,4520,3576
47917,CISCO SYSTEMS INC,CEO,51,14150.7,020779,44984,2017,2015-07-26,,,COMPUTER COMMUNICATIONS EQUIPMENT,Communications Equipment,SP,CSCO,4520,3576
47917,CISCO SYSTEMS INC,CEO,52,17585.219,020779,44984,2018,2015-07-26,,,COMPUTER COMMUNICATIONS EQUIPMENT,Communications Equipment,SP,CSCO,4520,3576
47917,CISCO SYSTEMS INC,CEO,53,20733.283,020779,44984,2019,2015-07-26,,,COMPUTER COMMUNICATIONS EQUIPMENT,Communications Equipment,SP,CSCO,4520,3576
47917,CISCO SYSTEMS INC,CEO,54,18179.532,020779,44984,2020,2015-07-26,,,COMPUTER COMMUNICATIONS EQUIPMENT,Communications Equipment,SP,CSCO,4520,3576
47917,CISCO SYSTEMS INC,CEO,55,6030.897,020779,44984,2021,2015-07-26,,,COMPUTER COMMUNICATIONS EQUIPMENT,Communications Equipment,SP,CSCO,4520,3576
47917,CISCO SYSTEMS INC,CEO,56,23295.372,020779,44984,2022,2015-07-26,,,COMPUTER COMMUNICATIONS EQUIPMENT,Communications Equipment,SP,CSCO,4520,3576
47917,CISCO SYSTEMS INC,CEO,57,28334.782,020779,44984,2023,2015-07-26,,,COMPUTER COMMUNICATIONS EQUIPMENT,Communications Equipment,SP,CSCO,4520,3576
28331,HOLOGIC INC,CEO,59,11049.859,020904,27392,2013,2009-11-05,2003-02-01,2013-07-18,X-RAY APPARATUS AND TUBES AND RELATED IRRADIATION,Health Care Equipment,SP,HOLX,3510,3844
49889,HOLOGIC INC,CEO,50,17693.294,020904,25904,2014,2013-12-09,,,X-RAY APPARATUS AND TUBES AND RELATED IRRADIATION,Health Care Equipment,SP,HOLX,3510,3844
49889,HOLOGIC INC,CEO,51,9522.749,020904,25904,2015,2013-12-09,,,X-RAY APPARATUS AND TUBES AND RELATED IRRADIATION,Health Care Equipment,SP,HOLX,3510,3844
49889,HOLOGIC INC,CEO,52,8982.102,020904,25904,2016,2013-12-09,,,X-RAY APPARATUS AND TUBES AND RELATED IRRADIATION,Health Care Equipment,SP,HOLX,3510,3844
49889,HOLOGIC INC,CEO,53,9249.226,020904,25904,2017,2013-12-09,,,X-RAY APPARATUS AND TUBES AND RELATED IRRADIATION,Health Care Equipment,SP,HOLX,3510,3844
49889,HOLOGIC INC,CEO,54,29967.149,020904,25904,2018,2013-12-09,,,X-RAY APPARATUS AND TUBES AND RELATED IRRADIATION,Health Care Equipment,SP,HOLX,3510,3844
49889,HOLOGIC INC,CEO,55,16088.217,020904,25904,2019,2013-12-09,,,X-RAY APPARATUS AND TUBES AND RELATED IRRADIATION,Health Care Equipment,SP,HOLX,3510,3844
49889,HOLOGIC INC,CEO,56,30081.431,020904,25904,2020,2013-12-09,,,X-RAY APPARATUS AND TUBES AND RELATED IRRADIATION,Health Care Equipment,SP,HOLX,3510,3844
49889,HOLOGIC INC,CEO,57,12273.619,020904,25904,2021,2013-12-09,,,X-RAY APPARATUS AND TUBES AND RELATED IRRADIATION,Health Care Equipment,SP,HOLX,3510,3844
49889,HOLOGIC INC,CEO,58,11835.649,020904,25904,2022,2013-12-09,,,X-RAY APPARATUS AND TUBES AND RELATED IRRADIATION,Health Care Equipment,SP,HOLX,3510,3844
49889,HOLOGIC INC,CEO,59,13406.021,020904,25904,2023,2013-12-09,,,X-RAY APPARATUS AND TUBES AND RELATED IRRADIATION,Health Care Equipment,SP,HOLX,3510,3844
60542,CAESARS ENTERTAINMENT INC,CEO,62,455.286,021808,55492,2014,2014-09-19,,2019-01-01,MISCELLANEOUS AMUSEMENT AND RECREATION,Casinos & Gaming,SP,CZR,2530,7990
60542,CAESARS ENTERTAINMENT INC,CEO,63,2032.637,021808,55492,2015,2014-09-19,,2019-01-01,MISCELLANEOUS AMUSEMENT AND RECREATION,Casinos & Gaming,SP,CZR,2530,7990
60542,CAESARS ENTERTAINMENT INC,CEO,64,2381.295,021808,55492,2016,2014-09-19,,2019-01-01,MISCELLANEOUS AMUSEMENT AND RECREATION,Casinos & Gaming,SP,CZR,2530,7990
60542,CAESARS ENTERTAINMENT INC,CEO,65,3876.974,021808,55492,2017,2014-09-19,,2019-01-01,MISCELLANEOUS AMUSEMENT AND RECREATION,Casinos & Gaming,SP,CZR,2530,7990
60542,CAESARS ENTERTAINMENT INC,CEO,66,5629.815,021808,55492,2018,2014-09-19,,2019-01-01,MISCELLANEOUS AMUSEMENT AND RECREATION,Casinos & Gaming,SP,CZR,2530,7990
60539,CAESARS ENTERTAINMENT INC,CEO,47,8899.694,021808,55489,2019,2019-01-01,,,MISCELLANEOUS AMUSEMENT AND RECREATION,Casinos & Gaming,SP,CZR,2530,7990
60539,CAESARS ENTERTAINMENT INC,CEO,48,13692.479,021808,55489,2020,2019-01-01,,,MISCELLANEOUS AMUSEMENT AND RECREATION,Casinos & Gaming,SP,CZR,2530,7990
60539,CAESARS ENTERTAINMENT INC,CEO,49,22576.517,021808,55489,2021,2019-01-01,,,MISCELLANEOUS AMUSEMENT AND RECREATION,Casinos & Gaming,SP,CZR,2530,7990
60539,CAESARS ENTERTAINMENT INC,CEO,50,6733.296,021808,55489,2022,2019-01-01,,,MISCELLANEOUS AMUSEMENT AND RECREATION,Casinos & Gaming,SP,CZR,2530,7990
52179,CITIZENS FINANCIAL GROUP INC,CEO,57,7513.561,021825,48750,2013,2008-03-11,,2013-09-01,COMMERCIAL BANKS,Regional Banks,SP,CFG,4010,6020
52186,CITIZENS FINANCIAL GROUP INC,CEO,57,10523.755,021825,14582,2014,2013-10-01,,,COMMERCIAL BANKS,Regional Banks,SP,CFG,4010,6020
52186,CITIZENS FINANCIAL GROUP INC,CEO,58,7996.962,021825,14582,2015,2013-10-01,,,COMMERCIAL BANKS,Regional Banks,SP,CFG,4010,6020
52186,CITIZENS FINANCIAL GROUP INC,CEO,59,9239.523,021825,14582,2016,2013-10-01,,,COMMERCIAL BANKS,Regional Banks,SP,CFG,4010,6020
52186,CITIZENS FINANCIAL GROUP INC,CEO,60,8549.989,021825,14582,2017,2013-10-01,,,COMMERCIAL BANKS,Regional Banks,SP,CFG,4010,6020
52186,CITIZENS FINANCIAL GROUP INC,CEO,61,9405.934,021825,14582,2018,2013-10-01,,,COMMERCIAL BANKS,Regional Banks,SP,CFG,4010,6020
52186,CITIZENS FINANCIAL GROUP INC,CEO,62,9898.442,021825,14582,2019,2013-10-01,,,COMMERCIAL BANKS,Regional Banks,SP,CFG,4010,6020
52186,CITIZENS FINANCIAL GROUP INC,CEO,63,3912.796,021825,14582,2020,2013-10-01,,,COMMERCIAL BANKS,Regional Banks,SP,CFG,4010,6020
52186,CITIZENS FINANCIAL GROUP INC,CEO,64,12430.076,021825,14582,2021,2013-10-01,,,COMMERCIAL BANKS,Regional Banks,SP,CFG,4010,6020
52186,CITIZENS FINANCIAL GROUP INC,CEO,65,11703.788,021825,14582,2022,2013-10-01,,,COMMERCIAL BANKS,Regional Banks,SP,CFG,4010,6020
52186,CITIZENS FINANCIAL GROUP INC,CEO,66,11075.271,021825,14582,2023,2013-10-01,,,COMMERCIAL BANKS,Regional Banks,SP,CFG,4010,6020
16714,HCA HEALTHCARE INC,CEO,61,4715.835,022260,16865,2013,2009-01-01,,2013-12-31,GENERAL MEDICAL AND SURGICAL HOSPITALS,Health Care Facilities,SP,HCA,3510,8062
29218,HCA HEALTHCARE INC,CEO,57,5274.303,022260,28168,2014,2014-01-01,,2018-12-31,GENERAL MEDICAL AND SURGICAL HOSPITALS,Health Care Facilities,SP,HCA,3510,8062
29218,HCA HEALTHCARE INC,CEO,58,51722.582,022260,28168,2015,2014-01-01,,2018-12-31,GENERAL MEDICAL AND SURGICAL HOSPITALS,Health Care Facilities,SP,HCA,3510,8062
29218,HCA HEALTHCARE INC,CEO,59,43686.945,022260,28168,2016,2014-01-01,,2018-12-31,GENERAL MEDICAL AND SURGICAL HOSPITALS,Health Care Facilities,SP,HCA,3510,8062
29218,HCA HEALTHCARE INC,CEO,60,8462.798,022260,28168,2017,2014-01-01,,2018-12-31,GENERAL MEDICAL AND SURGICAL HOSPITALS,Health Care Facilities,SP,HCA,3510,8062
29218,HCA HEALTHCARE INC,CEO,61,100866.373,022260,28168,2018,2014-01-01,,2018-12-31,GENERAL MEDICAL AND SURGICAL HOSPITALS,Health Care Facilities,SP,HCA,3510,8062
25386,HCA HEALTHCARE INC,CEO,59,11556.203,022260,24739,2019,2019-01-01,,,GENERAL MEDICAL AND SURGICAL HOSPITALS,Health Care Facilities,SP,HCA,3510,8062
25386,HCA HEALTHCARE INC,CEO,60,72840.592,022260,24739,2020,2019-01-01,,,GENERAL MEDICAL AND SURGICAL HOSPITALS,Health Care Facilities,SP,HCA,3510,8062
25386,HCA HEALTHCARE INC,CEO,61,44007.794,022260,24739,2021,2019-01-01,,,GENERAL MEDICAL AND SURGICAL HOSPITALS,Health Care Facilities,SP,HCA,3510,8062
25386,HCA HEALTHCARE INC,CEO,62,8608.893,022260,24739,2022,2019-01-01,,,GENERAL MEDICAL AND SURGICAL HOSPITALS,Health Care Facilities,SP,HCA,3510,8062
25386,HCA HEALTHCARE INC,CEO,63,18273.848,022260,24739,2023,2019-01-01,,,GENERAL MEDICAL AND SURGICAL HOSPITALS,Health Care Facilities,SP,HCA,3510,8062
19580,TRIMBLE INC,CEO,61,7651.19,022815,19505,2013,1999-03-01,1999-03-01,,"MEASURING AND CONTROLLING DEVICES, NOT ELSEWHERE C",Electronic Equipment & Instruments,SP,TRMB,4520,3829
19580,TRIMBLE INC,CEO,62,2501.984,022815,19505,2014,1999-03-01,1999-03-01,,"MEASURING AND CONTROLLING DEVICES, NOT ELSEWHERE C",Electronic Equipment & Instruments,SP,TRMB,4520,3829
19580,TRIMBLE INC,CEO,63,8755.424,022815,19505,2015,1999-03-01,1999-03-01,,"MEASURING AND CONTROLLING DEVICES, NOT ELSEWHERE C",Electronic Equipment & Instruments,SP,TRMB,4520,3829
19580,TRIMBLE INC,CEO,64,21156.245,022815,19505,2016,1999-03-01,1999-03-01,,"MEASURING AND CONTROLLING DEVICES, NOT ELSEWHERE C",Electronic Equipment & Instruments,SP,TRMB,4520,3829
19580,TRIMBLE INC,CEO,65,14422.004,022815,19505,2017,1999-03-01,1999-03-01,,"MEASURING AND CONTROLLING DEVICES, NOT ELSEWHERE C",Electronic Equipment & Instruments,SP,TRMB,4520,3829
19580,TRIMBLE INC,CEO,66,22982.485,022815,19505,2018,1999-03-01,1999-03-01,,"MEASURING AND CONTROLLING DEVICES, NOT ELSEWHERE C",Electronic Equipment & Instruments,SP,TRMB,4520,3829
19580,TRIMBLE INC,CEO,67,16286.807,022815,19505,2019,1999-03-01,1999-03-01,,"MEASURING AND CONTROLLING DEVICES, NOT ELSEWHERE C",Electronic Equipment & Instruments,SP,TRMB,4520,3829
19580,TRIMBLE INC,CEO,68,4040.688,022815,19505,2020,1999-03-01,1999-03-01,,"MEASURING AND CONTROLLING DEVICES, NOT ELSEWHERE C",Electronic Equipment & Instruments,SP,TRMB,4520,3829
54286,TRIMBLE INC,CEO,49,17197.356,022815,50604,2021,2020-01-04,,,"MEASURING AND CONTROLLING DEVICES, NOT ELSEWHERE C",Electronic Equipment & Instruments,SP,TRMB,4520,3829
54286,TRIMBLE INC,CEO,50,16134.366,022815,50604,2022,2020-01-04,,,"MEASURING AND CONTROLLING DEVICES, NOT ELSEWHERE C",Electronic Equipment & Instruments,SP,TRMB,4520,3829
54286,TRIMBLE INC,CEO,51,14954.642,022815,50604,2023,2020-01-04,,,"MEASURING AND CONTROLLING DEVICES, NOT ELSEWHERE C",Electronic Equipment & Instruments,SP,TRMB,4520,3829
62475,ETSY INC,CEO,40,300,023238,57147,2013,2011-07-01,,2017-05-31,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Broadline Retail,SP,ETSY,2550,7370
62475,ETSY INC,CEO,41,547.5,023238,57147,2014,2011-07-01,,2017-05-31,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Broadline Retail,SP,ETSY,2550,7370
62475,ETSY INC,CEO,42,525,023238,57147,2015,2011-07-01,,2017-05-31,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Broadline Retail,SP,ETSY,2550,7370
62475,ETSY INC,CEO,43,2084.039,023238,57147,2016,2011-07-01,,2017-05-31,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Broadline Retail,SP,ETSY,2550,7370
62478,ETSY INC,CEO,48,3311.203,023238,57150,2017,2017-05-03,,,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Broadline Retail,SP,ETSY,2550,7370
62478,ETSY INC,CEO,49,1044.083,023238,57150,2018,2017-05-03,,,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Broadline Retail,SP,ETSY,2550,7370
62478,ETSY INC,CEO,50,1083.4,023238,57150,2019,2017-05-03,,,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Broadline Retail,SP,ETSY,2550,7370
62478,ETSY INC,CEO,51,82389.119,023238,57150,2020,2017-05-03,,,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Broadline Retail,SP,ETSY,2550,7370
62478,ETSY INC,CEO,52,115907.56,023238,57150,2021,2017-05-03,,,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Broadline Retail,SP,ETSY,2550,7370
62478,ETSY INC,CEO,53,83518.72,023238,57150,2022,2017-05-03,,,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Broadline Retail,SP,ETSY,2550,7370
62986,DAYFORCE INC,CEO,50,1256.804,023546,57584,2017,2022-02-09,,2023-11-10,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Human Resource & Employment Services,SP,DAY,2020,7370
62986,DAYFORCE INC,CEO,51,1544.358,023546,57584,2018,2022-02-09,,2023-11-10,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Human Resource & Employment Services,SP,DAY,2020,7370
62986,DAYFORCE INC,CEO,52,37676.747,023546,57584,2019,2022-02-09,,2023-11-10,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Human Resource & Employment Services,SP,DAY,2020,7370
62986,DAYFORCE INC,CEO,53,105203.171,023546,57584,2020,2022-02-09,,2023-11-10,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Human Resource & Employment Services,SP,DAY,2020,7370
62986,DAYFORCE INC,CEO,54,111711.706,023546,57584,2021,2022-02-09,,2023-11-10,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Human Resource & Employment Services,SP,DAY,2020,7370
62985,DAYFORCE INC,CEO,50,11094.921,023546,57583,2022,2022-02-09,,2023-11-10,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Human Resource & Employment Services,SP,DAY,2020,7370
62986,DAYFORCE INC,CEO,56,6591.971,023546,57584,2023,2022-02-09,,2023-11-10,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Human Resource & Employment Services,SP,DAY,2020,7370
29993,AUTOZONE INC,CEO,48,18974.912,023809,28867,2013,2005-03-14,,2024-01-02,AUTO AND HOME SUPPLY STORES,Automotive Retail,SP,AZO,2550,5531
29993,AUTOZONE INC,CEO,49,13988.644,023809,28867,2014,2005-03-14,,2024-01-02,AUTO AND HOME SUPPLY STORES,Automotive Retail,SP,AZO,2550,5531
29993,AUTOZONE INC,CEO,50,24530.254,023809,28867,2015,2005-03-14,,2024-01-02,AUTO AND HOME SUPPLY STORES,Automotive Retail,SP,AZO,2550,5531
29993,AUTOZONE INC,CEO,51,27107.395,023809,28867,2016,2005-03-14,,2024-01-02,AUTO AND HOME SUPPLY STORES,Automotive Retail,SP,AZO,2550,5531
29993,AUTOZONE INC,CEO,52,23472.462,023809,28867,2017,2005-03-14,,2024-01-02,AUTO AND HOME SUPPLY STORES,Automotive Retail,SP,AZO,2550,5531
29993,AUTOZONE INC,CEO,53,18062.695,023809,28867,2018,2005-03-14,,2024-01-02,AUTO AND HOME SUPPLY STORES,Automotive Retail,SP,AZO,2550,5531
29993,AUTOZONE INC,CEO,54,15808.449,023809,28867,2019,2005-03-14,,2024-01-02,AUTO AND HOME SUPPLY STORES,Automotive Retail,SP,AZO,2550,5531
29993,AUTOZONE INC,CEO,55,23306.678,023809,28867,2020,2005-03-14,,2024-01-02,AUTO AND HOME SUPPLY STORES,Automotive Retail,SP,AZO,2550,5531
29993,AUTOZONE INC,CEO,56,45233.376,023809,28867,2021,2005-03-14,,2024-01-02,AUTO AND HOME SUPPLY STORES,Automotive Retail,SP,AZO,2550,5531
29993,AUTOZONE INC,CEO,57,34851.288,023809,28867,2022,2005-03-14,,2024-01-02,AUTO AND HOME SUPPLY STORES,Automotive Retail,SP,AZO,2550,5531
29993,AUTOZONE INC,CEO,58,91328.202,023809,28867,2023,2005-03-14,,2024-01-02,AUTO AND HOME SUPPLY STORES,Automotive Retail,SP,AZO,2550,5531
7995,REGENERON PHARMACEUTICALS,CEO,60,73541.512,023812,09752,2013,1988-01-01,1988-01-01,,PHARMACEUTICAL PREPARATIONS,Biotechnology,SP,REGN,3520,2834
7995,REGENERON PHARMACEUTICALS,CEO,61,101752.518,023812,09752,2014,1988-01-01,1988-01-01,,PHARMACEUTICAL PREPARATIONS,Biotechnology,SP,REGN,3520,2834
7995,REGENERON PHARMACEUTICALS,CEO,62,4903.8,023812,09752,2015,1988-01-01,1988-01-01,,PHARMACEUTICAL PREPARATIONS,Biotechnology,SP,REGN,3520,2834
7995,REGENERON PHARMACEUTICALS,CEO,63,93649.008,023812,09752,2016,1988-01-01,1988-01-01,,PHARMACEUTICAL PREPARATIONS,Biotechnology,SP,REGN,3520,2834
7995,REGENERON PHARMACEUTICALS,CEO,64,95330.848,023812,09752,2017,1988-01-01,1988-01-01,,PHARMACEUTICAL PREPARATIONS,Biotechnology,SP,REGN,3520,2834
7995,REGENERON PHARMACEUTICALS,CEO,65,117840.017,023812,09752,2018,1988-01-01,1988-01-01,,PHARMACEUTICAL PREPARATIONS,Biotechnology,SP,REGN,3520,2834
7995,REGENERON PHARMACEUTICALS,CEO,66,120979.788,023812,09752,2019,1988-01-01,1988-01-01,,PHARMACEUTICAL PREPARATIONS,Biotechnology,SP,REGN,3520,2834
7995,REGENERON PHARMACEUTICALS,CEO,67,304350.121,023812,09752,2020,1988-01-01,1988-01-01,,PHARMACEUTICAL PREPARATIONS,Biotechnology,SP,REGN,3520,2834
7995,REGENERON PHARMACEUTICALS,CEO,68,452855.658,023812,09752,2021,1988-01-01,1988-01-01,,PHARMACEUTICAL PREPARATIONS,Biotechnology,SP,REGN,3520,2834
7995,REGENERON PHARMACEUTICALS,CEO,69,7004.069,023812,09752,2022,1988-01-01,1988-01-01,,PHARMACEUTICAL PREPARATIONS,Biotechnology,SP,REGN,3520,2834
7995,REGENERON PHARMACEUTICALS,CEO,70,8184.338,023812,09752,2023,1988-01-01,1988-01-01,,PHARMACEUTICAL PREPARATIONS,Biotechnology,SP,REGN,3520,2834
26336,IDEXX LABS INC,CEO,57,19739.516,024197,21002,2013,2002-01-28,2002-01-01,2019-10-24,IN VITRO AND IN VIVO DIAGNOSTIC SUBSTANCES,Health Care Equipment,SP,IDXX,3510,2835
26336,IDEXX LABS INC,CEO,58,20012.553,024197,21002,2014,2002-01-28,2002-01-01,2019-10-24,IN VITRO AND IN VIVO DIAGNOSTIC SUBSTANCES,Health Care Equipment,SP,IDXX,3510,2835
26336,IDEXX LABS INC,CEO,59,17159.775,024197,21002,2015,2002-01-28,2002-01-01,2019-10-24,IN VITRO AND IN VIVO DIAGNOSTIC SUBSTANCES,Health Care Equipment,SP,IDXX,3510,2835
26336,IDEXX LABS INC,CEO,60,14530.499,024197,21002,2016,2002-01-28,2002-01-01,2019-10-24,IN VITRO AND IN VIVO DIAGNOSTIC SUBSTANCES,Health Care Equipment,SP,IDXX,3510,2835
